cctv_ID,Direction,RoadName,VideoStreamURL
C000206,NW,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000206
C000205,N,國中路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000205
C000310,NW,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame8CCTV/C000310
C000312,NW,中正路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame10CCTV/C000312
C000311,NE,中原路,http://atis.ntpc.gov.tw/ATIS/ShowFrame9CCTV/C000311
C000318,W,安一路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame16CCTV/C000318
C000317,SW,安康路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame15CCTV/C000317
C000319,SW,縣民大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame17CCTV/C000319
C000314,NE,安一路一段,http://atis.ntpc.gov.tw/ATIS/ShowFrame12CCTV/C000314
C000313,SW,安康路二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame11CCTV/C000313
C000301,W,新北大道二段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000301
C000300,NE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000300
C000421,S,淡金路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000421
C000093,NE,環河南路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000093
C000090,SE,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000090
C000303,NE,中正路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000303
C000302,N,博愛街,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000302
C000304,SE,橫科路,http://atis.ntpc.gov.tw/ATIS/ShowFrame7CCTV/C000304
C000097,N,新北環河快速道路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000097
C000096,N,新北環河快速道路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000096
C000099,NE,亞洲路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000099
C000098,NE,無名道路11,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000098
C000089,SE,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000089
C000400,SE,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000400
C000086,NE,環河南路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000086
C000085,SE,忠孝橋引道,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000085
C000088,SE,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000088
C000087,NE,環河南路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000087
C000092,N,台61線,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000092
C000095,S,新北環河快速道路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000095
C000094,NE,環河南路,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000094
C000091,SE,環河西路四段,http://atis.ntpc.gov.tw/ATIS/ShowFrame4CCTV/C000091
